FID,SRC_AGENCY,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,SIZE_HA,CAUSE,FIRE_TYPE,RESPONSE
157544,BC,49.9887,-126.3283,2018,6,20,2018-06-20,0.1,N,Fire, 
157545,BC,50.0383,-126.407,2018,6,20,2018-06-20,5.0,N,Fire, 
157546,BC,50.0026999999999,-126.2898,2018,6,20,2018-06-20,0.3,N,Fire, 
157547,BC,50.387,-127.278499999999,2018,7,12,2018-07-12,0.3,H,Fire, 
157548,BC,50.508,-126.8308,2018,7,31,2018-07-31,0.5,N,Fire, 
157549,BC,50.4784999999999,-126.711699999999,2018,7,31,2018-07-31,0.009,N,Fire, 
157550,BC,50.4397999999999,-127.354299999999,2018,8,11,2018-08-11,55.0,N,Fire, 
157551,BC,50.4895,-127.4379,2018,8,10,2018-08-10,20.0,N,Fire, 
157552,BC,50.1867999999999,-126.870099999999,2018,8,10,2018-08-10,260.0,N,Fire, 
157553,BC,50.1798,-126.8362,2018,8,10,2018-08-10,0.009,N,Fire, 
157554,BC,50.4352,-127.4007,2018,8,10,2018-08-10,0.009,N,Fire, 
157555,BC,50.4134999999999,-127.3326,2018,8,10,2018-08-10,0.009,N,Fire, 
157556,BC,50.3785,-127.2273,2018,8,11,2018-08-11,10.0,N,Fire, 
157557,BC,50.3656,-127.1902,2018,8,11,2018-08-11,779.0,N,Fire, 
157558,BC,50.3939999999999,-127.2472,2018,8,11,2018-08-11,0.009,N,Fire, 
157559,BC,50.3502,-127.1371,2018,8,10,2018-08-10,0.0,N,Fire, 
157560,BC,50.3847,-127.1649,2018,8,10,2018-08-10,82.0,N,Fire, 
157561,BC,50.524,-126.8865,2018,8,11,2018-08-11,0.009,N,Fire, 
157562,BC,50.5187,-127.2512,2018,8,10,2018-08-10,0.2,N,Fire, 
157563,BC,50.378,-127.084999999999,2018,8,10,2018-08-10,0.9,N,Fire, 
157564,BC,50.3695,-127.0805,2018,8,10,2018-08-10,0.9,N,Fire, 
157565,BC,50.3729,-127.0643,2018,8,10,2018-08-10,0.9,N,Fire, 
157566,BC,50.0767,-126.481399999999,2018,8,11,2018-08-11,448.0,N,Fire, 
157567,BC,50.1794,-126.802899999999,2018,8,10,2018-08-10,22.6999999999999,N,Fire, 
157568,BC,50.1837999999999,-126.7688,2018,8,10,2018-08-10,0.5,N,Fire, 
157569,BC,50.1475,-126.7151,2018,8,11,2018-08-11,0.15,N,Fire, 
157570,BC,50.5227,-126.8845,2018,8,11,2018-08-11,0.1,N,Fire, 
157571,BC,50.4001999999999,-127.167,2018,8,10,2018-08-10,100.0,N,Fire, 
157572,BC,50.0339999999999,-126.490399999999,2018,8,10,2018-08-10,170.0,N,Fire, 
157573,BC,50.3768,-127.0917,2018,8,10,2018-08-10,0.9,N,Fire, 
157574,BC,50.1946,-126.8999,2018,8,10,2018-08-10,4.0,N,Fire, 
157575,BC,50.3095,-127.2851,2018,8,10,2018-08-10,0.009,N,Fire, 
157576,BC,50.2899999999999,-127.2861,2018,8,10,2018-08-10,0.009,N,Fire, 
157577,BC,50.2894,-127.2418,2018,8,10,2018-08-10,0.009,N,Fire, 
157578,BC,50.0251999999999,-126.4665,2018,8,10,2018-08-10,0.6,N,Fire, 
157579,BC,49.9915999999999,-126.8437,2018,8,11,2018-08-11,168.0,N,Fire, 
157580,BC,49.8265999999999,-126.5356,2018,8,11,2018-08-11,8.0,N,Fire, 
157581,BC,50.2867999999999,-127.1087,2018,8,11,2018-08-11,1070.0,N,Fire, 
157582,BC,50.2124,-127.078,2018,8,11,2018-08-11,157.0,N,Fire, 
157583,BC,50.2038999999999,-127.0502,2018,8,10,2018-08-10,0.1,N,Fire, 
157584,BC,50.2042,-127.0956,2018,8,10,2018-08-10,7.0,N,Fire, 
157585,BC,50.1120999999999,-126.9073,2018,8,10,2018-08-10,0.2,N,Fire, 
157586,BC,50.1784,-127.0228,2018,8,11,2018-08-11,0.009,N,Fire, 
157587,BC,50.1916999999999,-127.0153,2018,8,10,2018-08-10,80.0,N,Fire, 
157588,BC,50.1625999999999,-126.929599999999,2018,8,11,2018-08-11,981.0,N,Fire, 
157589,BC,49.9529,-126.979,2018,8,10,2018-08-10,800.0,N,Fire, 
157590,BC,50.008,-126.9928,2018,8,10,2018-08-10,0.1,N,Fire, 
157591,BC,50.1216999999999,-126.8951,2018,8,8,2018-08-08,0.14,N,Fire, 
157592,BC,49.8964,-126.6984,2018,8,11,2018-08-11,45.0,N,Fire, 
157593,BC,50.0052,-126.9277,2018,8,11,2018-08-11,89.0,N,Fire, 
157594,BC,50.1541,-127.3322,2018,8,10,2018-08-10,4.0,N,Fire, 
157595,BC,49.9348999999999,-126.7089,2018,8,10,2018-08-10,0.009,N,Fire, 
157596,BC,50.1586,-127.1465,2018,8,10,2018-08-10,104.0,N,Fire, 
157597,BC,50.2263,-127.1409,2018,8,10,2018-08-10,30.0,N,Fire, 
157598,BC,50.2043,-127.1025,2018,8,11,2018-08-11,7.0,N,Fire, 
157599,BC,49.9129,-126.9648,2018,8,11,2018-08-11,284.199999999999,N,Fire, 
157600,BC,50.1516,-127.0865,2018,8,11,2018-08-11,61.0,N,Fire, 
157601,BC,50.1343,-126.9665,2018,8,10,2018-08-10,0.8,N,Fire, 
157602,BC,50.1193,-126.8705,2018,8,10,2018-08-10,0.1,N,Fire, 
157603,BC,50.1619999999999,-127.0732,2018,8,10,2018-08-10,0.1,N,Fire, 
157604,BC,50.1435,-126.9776,2018,8,10,2018-08-10,0.009,N,Fire, 
157605,BC,50.3997,-127.4475,2018,8,10,2018-08-10,0.5,N,Fire, 
157606,BC,50.2965999999999,-127.1663,2018,8,11,2018-08-11,2.5,N,Fire, 
157607,BC,50.3492999999999,-127.4136,2018,8,10,2018-08-10,1.2,N,Fire, 
157608,BC,50.2999999999999,-127.7479,2018,8,11,2018-08-11,0.009,N,Fire, 
157609,BC,50.2207,-127.7336,2018,8,10,2018-08-10,2.1,N,Fire, 
157610,BC,50.0906999999999,-127.2839,2018,8,11,2018-08-11,9.0,N,Fire, 
157611,BC,50.2916,-127.2003,2018,8,10,2018-08-10,1.5,N,Fire, 
157612,BC,50.09,-127.045,2018,8,10,2018-08-10,0.1,N,Fire, 
157613,BC,50.3344,-127.625699999999,2018,8,10,2018-08-10,0.009,N,Fire, 
157614,BC,49.1432,-119.3494,2018,8,12,2018-08-12,8.5,N,Fire, 
157615,BC,49.7772999999999,-118.940299999999,2018,8,25,2018-08-25,0.009,N,Fire, 
157616,BC,49.1208999999999,-119.0437,2018,8,22,2018-08-22,0.2,H,Fire, 
157617,BC,49.2710999999999,-118.6828,2018,9,7,2018-09-07,0.009,N,Fire, 
157618,BC,49.0673999999999,-118.7843,2018,9,7,2018-09-07,0.26,N,Fire, 
157619,BC,49.2533,-119.0043,2017,7,12,2017-07-12,0.999,H,Fire, 
157620,BC,49.3194999999999,-118.877399999999,2017,7,24,2017-07-24,0.9,H,Fire, 
157621,BC,49.2177999999999,-118.7388,2017,8,24,2017-08-24,2.1,H,Fire, 
157622,BC,49.1225999999999,-119.0437,2017,8,25,2017-08-25,0.03,H,Fire, 
157623,BC,49.1113,-119.028499999999,2017,9,3,2017-09-03,1.5,H,Fire, 
157624,BC,49.673,-125.5858,2018,8,11,2018-08-11,0.009,N,Fire, 
157625,BC,49.701,-125.7323,2018,8,10,2018-08-10,0.1,N,Fire, 
157626,BC,49.3218,-118.6407,2018,9,7,2018-09-07,0.009,N,Fire, 
157627,BC,49.3470999999999,-118.5132,2017,6,6,2017-06-06,0.04,N,Fire, 
157628,BC,49.542,-118.5224,2017,8,7,2017-08-07,2500.0,N,Fire, 
157629,BC,49.5713999999999,-118.4678,2017,8,7,2017-08-07,0.2,N,Fire, 
157630,BC,49.3568,-118.5564,2017,8,7,2017-08-07,0.01,N,Fire, 
157631,BC,49.5878999999999,-118.383799999999,2017,8,7,2017-08-07,0.009,N,Fire, 
157632,BC,49.4283,-118.4988,2017,8,7,2017-08-07,2.1,N,Fire, 
157633,BC,49.2860999999999,-118.4873,2017,8,7,2017-08-07,0.1,N,Fire, 
157634,BC,49.2314,-118.6127,2017,8,13,2017-08-13,0.84,N,Fire, 
157635,BC,49.4459999999999,-118.6071,2017,8,7,2017-08-07,0.1,N,Fire, 
157636,BC,49.2517,-118.4806,2017,10,31,2017-10-31,0.56,H,Fire, 
157637,BC,49.6721,-116.8099,2018,5,22,2018-05-22,0.009,H,Fire, 
157638,BC,49.6086999999999,-117.205699999999,2018,6,25,2018-06-25,0.009,N,Fire, 
157639,BC,49.6038,-116.7937,2018,7,20,2018-07-20,0.009,H,Fire, 
157640,BC,49.593,-117.206,2018,7,24,2018-07-24,0.2,H,Fire, 
157641,BC,49.1107999999999,-116.9598,2018,7,27,2018-07-27,0.28,N,Fire, 
157642,BC,49.0923,-116.9469,2018,7,27,2018-07-27,0.009,N,Fire, 
157643,BC,49.0839,-116.9379,2018,7,27,2018-07-27,0.009,N,Fire, 
157644,BC,49.0118,-116.027199999999,2018,7,28,2018-07-28,0.8,N,Fire, 
157645,BC,49.5067999999999,-116.4444,2018,7,28,2018-07-28,0.009,N,Fire, 
157646,BC,49.3046,-117.045599999999,2018,7,28,2018-07-28,0.009,N,Fire, 
157647,BC,49.2192,-116.91,2018,7,28,2018-07-28,156.0,N,Fire, 
157648,BC,49.3797,-116.513499999999,2018,7,27,2018-07-27,1558.0,N,Fire, 
157649,BC,49.1942,-116.885499999999,2018,7,28,2018-07-28,0.009,N,Fire, 
157650,BC,49.0724,-117.0076,2018,7,28,2018-07-28,0.015,N,Fire, 
157651,BC,49.0125999999999,-116.028899999999,2018,7,30,2018-07-30,0.3,H,Fire, 
157652,BC,49.2072999999999,-116.8777,2018,7,28,2018-07-28,0.009,N,Fire, 
157653,BC,49.2079,-116.0883,2018,7,27,2018-07-27,0.1,N,Fire, 
157654,BC,49.0,-116.089299999999,2018,7,28,2018-07-28,61.0,N,Fire, 
157655,BC,49.1704999999999,-116.532799999999,2017,3,13,2017-03-13,0.75,H,Fire, 
157656,BC,49.6698999999999,-116.9739,2017,6,26,2017-06-26,0.08,N,Fire, 
157657,BC,49.5450999999999,-116.8612,2017,6,26,2017-06-26,0.009,N,Fire, 
157658,BC,49.1389,-116.5356,2017,7,5,2017-07-05,0.6,H,Fire, 
157659,BC,49.2929,-116.6554,2017,7,10,2017-07-10,0.009,H,Fire, 
157660,BC,49.1216999999999,-115.9226,2017,1,1,2017-01-01,0.009,H,Fire, 
157661,BC,49.6328999999999,-117.150499999999,2017,7,10,2017-07-10,0.1,N,Fire, 
157662,BC,49.1034,-116.9578,2017,7,10,2017-07-10,0.009,N,Fire, 
157663,BC,49.1653999999999,-116.424499999999,2017,7,16,2017-07-16,0.015,H,Fire, 
157664,BC,49.4114,-117.4072,2017,7,10,2017-07-10,0.01,N,Fire, 
157665,BC,49.2419,-116.2968,2017,7,19,2017-07-19,3.6,N,Fire, 
157666,BC,49.2821,-116.374,2017,7,18,2017-07-18,0.02,H,Fire, 
157667,BC,49.2109999999999,-116.2465,2017,7,21,2017-07-21,1.14,N,Fire, 
157668,BC,49.506,-116.7826,2017,7,24,2017-07-24,1.5,H,Fire, 
157669,BC,49.4851999999999,-117.4255,2017,7,26,2017-07-26,0.1,H,Fire, 
157670,BC,49.529,-117.0287,2017,7,10,2017-07-10,3117.0,N,Fire, 
157671,BC,49.5874999999999,-116.7814,2017,4,15,2017-04-15,0.001,H,Fire, 
157672,BC,49.6066999999999,-117.1797,2017,8,2,2017-08-02,0.009,H,Fire, 
157673,BC,49.1501999999999,-116.187,2017,7,20,2017-07-20,0.2,N,Fire, 
157674,BC,49.359,-116.3959,2017,8,12,2017-08-12,1.8,N,Fire, 
157675,BC,49.3025,-116.9922,2017,8,12,2017-08-12,0.18,N,Fire, 
157676,BC,49.2468,-116.962999999999,2017,8,12,2017-08-12,0.16,N,Fire, 
157677,BC,49.3113,-116.9992,2017,8,12,2017-08-12,0.05,N,Fire, 
157678,BC,49.2400999999999,-116.9712,2017,8,12,2017-08-12,0.01,N,Fire, 
157679,BC,49.6231,-117.171499999999,2017,8,12,2017-08-12,80.0,N,Fire, 
157680,BC,49.1899999999999,-116.9227,2017,8,12,2017-08-12,0.04,N,Fire, 
157681,BC,49.1959,-116.9644,2017,8,12,2017-08-12,0.2,N,Fire, 
157682,BC,49.2284999999999,-116.7445,2017,8,12,2017-08-12,0.05,N,Fire, 
157683,BC,48.9983,-116.0941,2017,8,12,2017-08-12,0.7,N,Fire, 
157684,BC,49.4275999999999,-116.3802,2017,8,30,2017-08-30,20.0,N,Fire, 
157685,BC,49.5088999999999,-117.3097,2017,10,3,2017-10-03,0.1,H,Fire, 
157686,BC,49.4074,-117.2971,2017,10,4,2017-10-04,0.04,H,Fire, 
157687,BC,49.4701,-117.282799999999,2017,10,9,2017-10-09,0.001,H,Fire, 
157688,BC,49.1512999999999,-116.2413,2017,10,17,2017-10-17,2.63,H,Fire, 
157689,BC,49.0758,-115.8155,2018,8,1,2018-08-01,0.3,N,Fire, 
157690,BC,49.0169,-115.7435,2016,2,16,2016-02-16,0.009,H,Fire, 
157691,BC,49.3342,-120.0373,2018,8,11,2018-08-11,0.009,N,Fire, 
157692,BC,49.1263,-120.151,2018,8,14,2018-08-14,44.3999999999999,N,Fire, 
157693,BC,49.2539,-119.909,2018,8,15,2018-08-15,1380.0,N,Fire, 
157694,BC,49.1873,-120.1992,2018,8,15,2018-08-15,0.009,N,Fire, 
157695,BC,49.2929999999999,-120.0267,2018,6,1,2018-06-01,0.009,H,Fire, 
157696,BC,49.3254999999999,-120.0725,2018,6,25,2018-06-25,0.009,N,Fire, 
157697,BC,49.1285999999999,-120.3662,2018,7,17,2018-07-17,2372.0,N,Fire, 
157698,BC,49.3188999999999,-120.0378,2018,8,8,2018-08-08,1.17,H,Fire, 
157699,BC,49.3444999999999,-119.581,2018,8,31,2018-08-31,7.0,H,Fire, 
157700,BC,49.3693,-119.6755,2019,3,22,2019-03-22,0.1,H,Fire, 
157701,BC,49.0116999999999,-118.7579,2018,9,7,2018-09-07,2.5,N,Fire, 
157702,BC,49.0300999999999,-119.1716,2017,7,28,2017-07-28,0.1,H,Fire, 
157703,BC,49.0112999999999,-118.312299999999,2017,8,7,2017-08-07,0.009,H,Fire, 
157704,BC,49.0174999999999,-119.1947,2017,10,25,2017-10-25,0.1,H,Fire, 
157710,BC,53.8277,-128.7698,2019,7,23,2019-07-23,0.009,N,Fire, 
157719,BC,54.2289999999999,-130.2852,2015,3,15,2015-03-15,3.7,H,Fire, 
157720,BC,52.1582999999999,-128.4913,2019,5,10,2019-05-10,0.03,H,Fire, 
157721,BC,52.1462999999999,-128.0514,2019,5,19,2019-05-19,9.0,H,Fire, 
157729,BC,53.2205,-131.7953,2018,4,29,2018-04-29,7.0,H,Fire, 
157760,BC,50.8532,-126.6524,2019,7,5,2019-07-05,0.009,N,Fire, 
157761,BC,50.8457999999999,-126.6393,2019,7,6,2019-07-06,0.09,N,Fire, 
157762,BC,50.2898,-124.7157,2018,8,24,2018-08-24,658.0,H,Fire, 
157765,BC,50.5899,-127.1233,2016,8,12,2016-08-12,0.009,H,Fire, 
157780,BC,48.8843,-125.0262,2015,7,2,2015-07-02,0.1,H,Fire, 
157794,BC,49.4388,-123.2363,2015,5,18,2015-05-18,0.1,H,Fire, 
157795,BC,49.4844,-123.2495,2015,6,16,2015-06-16,0.1,H,Fire, 
157796,BC,49.4266,-123.2272,2016,9,18,2016-09-18,0.009,N,Fire, 
157797,BC,49.4108,-123.2388,2019,6,23,2019-06-23,4.5,H,Fire, 
157798,BC,49.4859999999999,-123.2397,2018,5,14,2018-05-14,0.9,H,Fire, 
157799,BC,49.5392,-123.2509,2018,7,20,2018-07-20,0.009,H,Fire, 
157800,BC,49.4799,-123.2437,2018,8,17,2018-08-17,0.009,H,Fire, 
157807,BC,50.2105999999999,-125.389,2018,5,19,2018-05-19,0.009,H,Fire, 
157889,BC,48.9577999999999,-123.5331,2015,7,3,2015-07-03,0.009,H,Fire, 
157892,BC,49.0459999999999,-123.6103,2016,5,2,2016-05-02,0.03,H,Fire, 
157893,BC,49.5835,-124.8128,2016,8,2,2016-08-02,0.009,N,Fire, 
157894,BC,48.9266999999999,-123.6256,2019,8,12,2019-08-12,0.009,H,Fire, 
157938,BC,50.0636,-124.8135,2014,6,30,2014-06-30,0.009,H,Fire, 
157939,BC,49.7475,-124.1818,2014,8,14,2014-08-14,0.009,N,Fire, 
157940,BC,49.4656999999999,-123.9628,2015,5,21,2015-05-21,0.1,H,Fire, 
157941,BC,50.0122,-124.8208,2015,5,24,2015-05-24,0.009,H,Fire, 
157944,BC,50.0264999999999,-124.8259,2016,5,25,2016-05-25,0.009,H,Fire, 
157945,BC,49.4793,-123.435599999999,2016,8,29,2016-08-29,0.009,H,Fire, 
157946,BC,49.7670999999999,-124.0227,2019,5,28,2019-05-28,0.6,H,Fire, 
157947,BC,49.7216,-124.1804,2019,6,26,2019-06-26,0.009,N,Fire, 
157948,BC,49.7567999999999,-124.121799999999,2018,7,6,2018-07-06,0.009,N,Fire, 
158047,BC,48.4371,-123.2505,2014,7,1,2014-07-01,0.1,H,Fire, 
158048,BC,49.7669,-124.97,2014,7,12,2014-07-12,0.009,H,Fire, 
158049,BC,49.3194,-124.2706,2015,5,6,2015-05-06,0.01,H,Fire, 
158052,BC,48.432,-123.2562,2017,6,4,2017-06-04,0.009,H,Fire, 
158053,BC,49.2381,-124.0831,2017,6,22,2017-06-22,0.09,H,Fire, 
158054,BC,48.4395,-123.246399999999,2018,7,5,2018-07-05,0.009,H,Fire, 
158055,BC,48.843,-123.64,2018,8,8,2018-08-08,5.5,H,Fire, 
158063,BC,49.3652999999999,-123.2743,2015,6,23,2015-06-23,0.009,H,Fire, 
158064,BC,49.1357,-123.0066,2016,7,3,2016-07-03,78.0,H,Fire, 
158065,BC,49.3774999999999,-123.261,2018,8,8,2018-08-08,3.0,H,Fire, 
158210,BC,49.5527999999999,-115.72,2020,5,2,2020-05-02,0.28,H,Fire, 
158211,BC,54.8183999999999,-127.056299999999,2020,5,9,2020-05-09,0.2,H,Fire, 
158212,BC,50.6137999999999,-120.05,2020,5,30,2020-05-30,0.009,N,Fire, 
158213,BC,51.4921,-120.754099999999,2020,5,30,2020-05-30,0.09,N,Fire, 
158214,BC,51.4652999999999,-121.4064,2020,5,30,2020-05-30,0.009,N,Fire, 
158215,BC,56.0471,-120.6372,2020,6,5,2020-06-05,0.009,H,Fire, 
158216,BC,50.4829,-119.7411,2020,6,11,2020-06-11,0.009,N,Fire, 
158217,BC,50.1133999999999,-125.6758,2020,4,14,2020-04-14,12.5,H,Fire, 
158218,BC,49.7312,-117.7658,2020,6,13,2020-06-13,0.002,N,Fire, 
158219,BC,52.2145,-123.958,2020,6,17,2020-06-17,0.1,N,Fire, 
158220,BC,48.9159,-124.3583,2020,6,14,2020-06-14,0.009,H,Fire, 
158221,BC,49.9622,-123.2993,2020,6,19,2020-06-19,0.009,H,Fire, 
158222,BC,50.0992,-121.5316,2020,6,27,2020-06-27,1.9,N,Fire, 
158223,BC,49.209,-118.9351,2020,4,9,2020-04-09,0.1,H,Fire, 
158224,BC,49.3575999999999,-124.509,2020,5,8,2020-05-08,0.1,U,Fire, 
158225,BC,51.9986999999999,-123.1554,2020,4,16,2020-04-16,0.34,H,Fire, 
158226,BC,50.6529999999999,-120.0387,2020,4,30,2020-04-30,0.8,H,Fire, 
158227,BC,56.0334999999999,-122.1641,2020,5,2,2020-05-02,1.84,H,Fire, 
158228,BC,49.9718999999999,-120.6956,2020,5,16,2020-05-16,0.009,H,Fire, 
158229,BC,49.3706,-121.5497,2020,4,15,2020-04-15,0.1,H,Fire, 
158230,BC,50.6426999999999,-121.8994,2020,3,21,2020-03-21,0.6,H,Fire, 
158231,BC,50.2944999999999,-121.560599999999,2020,4,10,2020-04-10,0.009,H,Fire, 
158232,BC,55.2156999999999,-127.472399999999,2020,5,10,2020-05-10,0.05,H,Fire, 
158233,BC,50.2505999999999,-118.7399,2020,5,16,2020-05-16,0.36,H,Fire, 
158234,BC,55.6184,-122.0521,2020,5,13,2020-05-13,10.0,H,Fire, 
158235,BC,54.0718999999999,-122.471,2020,4,22,2020-04-22,0.2,H,Fire, 
158236,BC,50.7434,-121.8861,2020,3,20,2020-03-20,0.8,H,Fire, 
158237,BC,50.1054,-121.5584,2020,3,20,2020-03-20,0.04,H,Fire, 
158238,BC,50.5754,-121.3,2020,3,20,2020-03-20,5.9,H,Fire, 
158239,BC,49.5268999999999,-115.6182,2020,5,5,2020-05-05,0.009,H,Fire, 
158240,BC,50.3034,-122.5955,2020,4,10,2020-04-10,0.017,H,Fire, 
158241,BC,51.1552999999999,-116.7979,2020,3,22,2020-03-22,0.009,H,Fire, 
158242,BC,49.0238999999999,-116.4423,2020,3,22,2020-03-22,0.8,H,Fire, 
158243,BC,54.7984999999999,-127.0588,2020,5,4,2020-05-04,0.2,H,Fire, 
158244,BC,50.3862,-121.2668,2020,5,5,2020-05-05,0.1,H,Fire, 
158245,BC,50.1972,-124.6027,2020,7,31,2020-07-31,0.1,N,Fire, 
158246,BC,50.2751,-121.248099999999,2020,7,24,2020-07-24,0.009,N,Fire, 
158247,BC,49.0968999999999,-123.871,2020,4,25,2020-04-25,0.009,H,Fire, 
158248,BC,50.2847999999999,-119.9609,2020,7,31,2020-07-31,0.1,N,Fire, 
158249,BC,54.4478,-128.8196,2020,7,27,2020-07-27,0.009,H,Fire, 
158250,BC,48.4570999999999,-123.4786,2020,7,21,2020-07-21,1.9,H,Fire, 
158251,BC,51.9960999999999,-123.1607,2020,4,13,2020-04-13,0.009,H,Fire, 
158252,BC,59.4953,-133.6164,2020,7,14,2020-07-14,0.005,H,Fire, 
158253,BC,49.8301,-116.8156,2020,8,3,2020-08-03,0.03,N,Fire, 
158254,BC,50.6263,-121.339299999999,2020,7,27,2020-07-27,1.4,H,Fire, 
158255,BC,50.6666,-119.9548,2020,7,31,2020-07-31,0.8,N,Fire, 
158256,BC,50.5818999999999,-119.868399999999,2020,7,31,2020-07-31,0.009,N,Fire, 
158257,BC,49.7406,-117.3446,2020,8,11,2020-08-11,0.8,N,Fire, 
158258,BC,49.1135999999999,-118.2292,2020,7,7,2020-07-07,0.009,N,Fire, 
158259,BC,51.9457999999999,-123.1281,2020,4,6,2020-04-06,1.2,H,Fire, 
158260,BC,50.6032999999999,-121.3111,2020,4,6,2020-04-06,0.1,H,Fire, 
158261,BC,51.1368,-121.5321,2020,7,31,2020-07-31,0.25,N,Fire, 
158262,BC,49.6319999999999,-115.9213,2020,8,8,2020-08-08,4.0,H,Fire, 
158263,BC,50.7126999999999,-121.9157,2020,8,9,2020-08-09,0.75,H,Fire, 
158264,BC,49.8564999999999,-125.8117,2020,7,4,2020-07-04,0.009,H,Fire, 
158265,BC,52.3752,-120.0078,2020,7,6,2020-07-06,0.009,N,Fire, 
158266,BC,50.1790999999999,-116.008799999999,2020,7,30,2020-07-30,0.3,H,Fire, 
158267,BC,49.8239999999999,-120.6315,2020,7,31,2020-07-31,0.009,N,Fire, 
158268,BC,50.8136,-118.4141,2020,7,31,2020-07-31,0.009,N,Fire, 
158269,BC,56.1163,-121.756,2020,4,21,2020-04-21,0.2,H,Fire, 
158270,BC,55.6124,-121.940299999999,2020,5,1,2020-05-01,0.5,H,Fire, 
158271,BC,50.8453,-120.2659,2020,5,12,2020-05-12,0.3,U,Fire, 
158272,BC,51.6634999999999,-117.6939,2020,8,1,2020-08-01,0.35,N,Fire, 
158273,BC,49.7205,-120.6417,2020,8,3,2020-08-03,0.009,N,Fire, 
158274,BC,50.6041999999999,-119.9723,2020,7,31,2020-07-31,0.007,N,Fire, 
158275,BC,49.8618,-115.7255,2020,8,4,2020-08-04,0.3,H,Fire, 
158276,BC,50.4863,-119.8735,2020,5,17,2020-05-17,0.009,H,Fire, 
158277,BC,49.5172,-123.7625,2020,3,23,2020-03-23,2.0,H,Fire, 
158278,BC,49.3393,-115.278899999999,2020,8,15,2020-08-15,0.009,H,Fire, 
158279,BC,50.0985,-120.789,2020,8,12,2020-08-12,0.009,U,Fire, 
158280,BC,49.1608999999999,-115.1733,2020,7,13,2020-07-13,0.2,N,Fire, 
158281,BC,49.7577,-120.793899999999,2020,7,21,2020-07-21,7.0,H,Fire, 
158282,BC,54.0052,-122.6165,2020,4,22,2020-04-22,0.175,H,Fire, 
158283,BC,51.3731,-121.172,2020,4,9,2020-04-09,0.009,H,Fire, 
158284,BC,54.4408,-126.525899999999,2020,5,15,2020-05-15,0.5,H,Fire, 
158285,BC,52.9746999999999,-119.3306,2020,5,29,2020-05-29,0.009,H,Fire, 
158286,BC,49.4778999999999,-120.619,2020,6,11,2020-06-11,0.009,N,Fire, 
158287,BC,51.1094,-121.5441,2020,4,1,2020-04-01,1.78,H,Fire, 
158288,BC,55.6054,-120.5745,2020,8,9,2020-08-09,0.009,H,Fire, 
158289,BC,49.4898,-115.9016,2020,8,10,2020-08-10,0.6,H,Fire, 
158290,BC,50.8817,-118.2047,2020,8,4,2020-08-04,0.009,N,Fire, 
158291,BC,56.1574999999999,-120.723299999999,2020,4,19,2020-04-19,0.2,H,Fire, 
158292,BC,54.0364999999999,-122.5921,2020,4,22,2020-04-22,0.2,H,Fire, 
158293,BC,49.4727,-119.5039,2020,4,25,2020-04-25,0.009,H,Fire, 
158294,BC,50.5495999999999,-119.0912,2020,4,25,2020-04-25,3.6,H,Fire, 
158295,BC,54.0300999999999,-124.2923,2020,5,4,2020-05-04,0.001,H,Fire, 
158296,BC,50.7207,-120.470699999999,2020,7,14,2020-07-14,3.2,N,Fire, 
158297,BC,50.2449,-121.5781,2020,4,19,2020-04-19,0.234,H,Fire, 
158298,BC,49.1447,-117.523799999999,2020,7,24,2020-07-24,0.009,H,Fire, 
158299,BC,49.8494999999999,-114.8657,2020,8,1,2020-08-01,0.01,N,Fire, 
158300,BC,49.7034999999999,-120.6519,2020,8,3,2020-08-03,0.009,N,Fire, 
158301,BC,50.0936999999999,-119.9543,2020,8,4,2020-08-04,0.4,H,Fire, 
158302,BC,50.6023,-117.3129,2020,8,4,2020-08-04,4.1,N,Fire, 
158303,BC,49.6355999999999,-125.1179,2020,4,9,2020-04-09,0.009,H,Fire, 
158304,BC,55.6255999999999,-128.1172,2020,4,20,2020-04-20,3.0,H,Fire, 
158305,BC,50.9335,-119.7578,2020,7,31,2020-07-31,0.009,N,Fire, 
158306,BC,50.0471,-118.0894,2020,8,11,2020-08-11,0.009,H,Fire, 
158307,BC,48.6486999999999,-123.7009,2020,7,28,2020-07-28,0.1,H,Fire, 
158308,BC,50.9795,-121.498,2020,8,11,2020-08-11,0.04,H,Fire, 
158309,BC,50.8543999999999,-120.2582,2020,4,25,2020-04-25,0.009,H,Fire, 
158310,BC,56.2745,-120.648799999999,2020,5,2,2020-05-02,0.2,H,Fire, 
158311,BC,50.8731999999999,-121.5205,2020,5,1,2020-05-01,0.1,H,Fire, 
158312,BC,48.7982,-123.6479,2020,6,7,2020-06-07,0.009,H,Fire, 
158313,BC,49.4534999999999,-115.4273,2020,6,13,2020-06-13,0.009,N,Fire, 
158314,BC,58.5397,-132.8026,2020,7,3,2020-07-03,0.14,H,Fire, 
158315,BC,54.3904,-128.0428,2020,7,31,2020-07-31,0.1,N,Fire, 
158316,BC,49.241,-119.6824,2020,8,14,2020-08-14,0.009,H,Fire, 
158317,BC,49.3157,-119.7266,2020,8,15,2020-08-15,0.009,H,Fire, 
158318,BC,52.1407999999999,-123.9592,2020,4,7,2020-04-07,7.59,H,Fire, 
158319,BC,53.2794999999999,-122.5622,2020,7,25,2020-07-25,0.009,H,Fire, 
